gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServices,Recency_score,Frequency_score,Monetary_score,treatment,contract_score,tenure_norm,charge_norm,persuadability,churn_observed,persuadability_bin,churn_risk,uplift_score
Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.9,4615.9,0,3,1,3,3,0,0.0,0.0694444444444444,0.5886315789473685,0.138559649122807,0,Low,13.085307,0.05817876
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,0,3,2,3,3,0,0.3,0.5138888888888888,0.7511578947368421,0.4543982456140351,0,Medium,17.0107,0.17337273
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.65,3880.05,0,5,1,5,2,1,0.0,0.0,0.4686315789473684,0.0937263157894736,0,Low,22.557516,0.17660311
Female,0,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),50.7,3088.75,0,4,1,4,2,1,0.3,0.1527777777777778,0.4269473684210526,0.2812228070175439,1,Low,30.659946,-0.16760327
Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1396.0,0,0,1,0,1,1,0.0,0.0555555555555555,0.1684210526315789,0.0503508771929824,0,Low,16.141943,0.27164602
Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,1,1,5,1,2,0,1.0,0.9861111111111112,0.2568421052631578,0.847201754385965,1,High,33.183678,0.41436917
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,53.05,0,0,5,0,1,1,1.0,0.9583333333333334,0.1608421052631579,0.8196684210526316,0,Medium,28.939995,0.067796946
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,1,3,1,3,4,1,0.0,0.0277777777777777,0.8277894736842105,0.1738912280701754,1,Low,17.141476,-0.06778808
Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,0,3,2,3,2,0,1.0,0.3333333333333333,0.383578947368421,0.6767157894736842,0,Medium,24.661903,-0.11349079
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.05,6770.5,0,3,1,3,4,0,0.3,0.0555555555555555,0.8509473684210526,0.3368561403508772,0,Low,22.061443,0.06836984
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,0,5,2,5,4,1,0.3,0.3472222222222222,0.8732631578947369,0.428819298245614,0,Medium,18.500706,0.14583187
Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,36.25,1151.05,0,2,2,2,2,0,0.3,0.5555555555555556,0.3052631578947368,0.377719298245614,0,Medium,21.275427,0.15669772
Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.4,232.55,0,1,5,1,2,1,1.0,0.9305555555555556,0.416,0.8623666666666667,0,High,25.642609,0.19110678
Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1022.6,0,0,1,0,1,0,0.0,0.3194444444444444,0.167578947368421,0.1293491228070175,1,Low,15.563752,0.009151794
Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,1,4,2,4,4,0,1.0,0.3333333333333333,0.904421052631579,0.7808842105263158,1,Medium,30.964691,0.37308097
Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,1,1,3,1,3,0,1.0,0.8194444444444444,0.6905263157894737,0.8839385964912281,0,High,55.7426,0.2334291
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,0,0,3,0,1,1,1.0,0.7916666666666666,0.1667368421052631,0.7708473684210527,0,Medium,11.245543,0.0864331
Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,523.1,0,0,4,0,2,0,1.0,0.8333333333333334,0.3793684210526316,0.8258736842105263,0,Medium,23.299322,0.1942884
Male,1,No,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.55,4250.1,0,3,1,3,3,1,0.0,0.0694444444444444,0.543578947368421,0.1295491228070175,0,Low,13.618183,0.17530836
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.25,770.5,0,2,4,2,3,1,1.0,0.875,0.7263157894736842,0.9077631578947368,0,High,37.89719,0.3323385
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.75,246.7,0,0,3,0,1,1,0.0,0.8194444444444444,0.1663157894736842,0.2790964912280702,0,Low,9.424273,0.03037696
Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,3342.0,0,2,2,2,3,1,0.3,0.4722222222222222,0.7503157894736842,0.4417298245614035,0,Medium,20.565136,0.11612399
Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.55,3930.6,0,3,2,3,4,1,1.0,0.4166666666666666,0.8046315789473684,0.7859263157894737,0,Medium,25.689339,0.18350188
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,1,0,3,0,3,0,1.0,0.6666666666666667,0.6349473684210527,0.8269894736842105,0,Medium,22.770094,0.15520728
Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,1,4,2,4,4,1,1.0,0.625,0.8526315789473684,0.8580263157894736,0,High,34.193153,0.28053606
Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.6,897.75,0,4,4,4,4,1,1.0,0.875,0.864,0.9353,0,High,37.295605,0.29279953
Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,0,4,1,4,2,0,0.3,0.3194444444444444,0.4741052631578947,0.3406543859649122,0,Low,18.9359,-0.0024843216
Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.2,5895.45,0,4,1,4,4,0,1.0,0.1527777777777778,0.7932631578947369,0.7044859649122808,0,Medium,13.810712,0.30288807
Male,0,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.05,2208.05,0,3,1,3,2,1,0.3,0.3055555555555556,0.3625263157894736,0.3141719298245614,1,Low,21.045498,-0.08754416
Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,1,2,2,2,3,0,1.0,0.6527777777777778,0.7536842105263157,0.8465701754385965,0,High,42.2699,0.32189432
Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,1,0,3,0,3,1,1.0,0.6944444444444444,0.6265263157894737,0.8336385964912281,0,High,21.932253,0.23015368
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,1,0,5,0,1,0,1.0,0.9861111111111112,0.1726315789473684,0.8303596491228071,1,High,18.924006,0.3076628
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,1,0,5,0,3,0,1.0,0.9444444444444444,0.6261052631578947,0.9085543859649124,0,High,42.746517,0.01786086
Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,1,3,3,3,4,1,1.0,0.75,0.84,0.893,1,High,31.40991,0.28984496
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,1,5,1,5,4,0,0.3,0.2222222222222222,0.9427368421052632,0.4052140350877193,1,Medium,33.08608,0.3596112
Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,0,4,1,4,4,0,0.3,0.2638888888888888,0.791578947368421,0.3874824561403508,1,Medium,21.607096,0.13999556
Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,0,3,1,3,4,1,0.3,0.2916666666666666,0.832421052631579,0.4039842105263158,0,Medium,28.17108,0.19162874
Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.35,1558.65,0,3,3,3,3,0,0.0,0.6666666666666667,0.5418947368421052,0.3083789473684211,1,Low,20.626568,0.16431603
Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,0,4,1,4,3,1,0.0,0.1388888888888888,0.6063157894736843,0.1629298245614035,0,Low,11.699331,-0.0032207668
Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,0,1,3,1,2,1,1.0,0.6666666666666667,0.4185263157894737,0.7837052631578947,0,Medium,21.599869,0.25013286
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,80.7,5617.95,0,5,1,5,3,1,0.0,0.0277777777777777,0.6795789473684211,0.1442491228070175,0,Low,11.425851,0.049246125
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.2,24.2,0,0,5,0,1,0,1.0,0.9861111111111112,0.2037894736842105,0.8365912280701755,0,High,32.79234,0.25193334
Male,1,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.0,679.85,1,2,3,2,2,0,1.0,0.7777777777777778,0.3284210526315789,0.7990175438596492,1,Medium,22.880968,0.22251529
Female,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.45,554.45,0,3,4,3,3,1,1.0,0.8888888888888888,0.5511578947368422,0.8768982456140351,0,High,20.750616,0.2194088
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.35,5237.4,0,5,1,5,3,1,0.0,0.0,0.6261052631578947,0.1252210526315789,0,Low,10.078139,0.077924274
Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,0,3,3,3,3,1,1.0,0.6805555555555556,0.7006315789473685,0.8442929824561403,0,High,22.747234,0.07511987
Male,0,No,Yes,31,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.0,789.2,0,0,2,0,1,1,1.0,0.5694444444444444,0.2105263157894736,0.712938596491228,0,Medium,15.002187,0.12163821
Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,40.2,1525.35,0,3,2,3,2,0,0.3,0.4861111111111111,0.3385263157894737,0.3635385964912281,0,Low,16.764648,0.16256323
Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,1,3,2,3,4,0,1.0,0.5833333333333333,0.7924210526315789,0.8334842105263157,1,High,30.447336,0.43450466
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,0,5,2,5,4,0,0.3,0.5138888888888888,0.9124210526315788,0.4866508771929824,0,Medium,23.07616,0.10723649
Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.5,1652.1,0,3,3,3,3,0,1.0,0.6805555555555556,0.5852631578947368,0.821219298245614,0,Medium,14.59807,0.20205495
Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.0,1588.75,0,3,3,3,3,0,0.3,0.7222222222222222,0.64,0.4946666666666666,1,Medium,18.048773,0.13740438
Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,0,3,2,3,4,1,1.0,0.5,0.7882105263157895,0.8076421052631579,0,Medium,26.36873,0.22149025
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,1,2,4,2,4,0,1.0,0.8888888888888888,0.8054736842105263,0.927761403508772,1,High,46.831127,0.13855809
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,0,3,1,3,4,0,0.3,0.0138888888888888,0.8467368421052631,0.3235140350877192,0,Low,11.824926,0.009892166
Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.05,4367.35,1,2,1,2,3,0,1.0,0.3055555555555556,0.7414736842105263,0.7399614035087719,1,Medium,24.947046,0.20244284
Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,993.15,0,0,2,0,1,1,0.3,0.4027777777777778,0.2058947368421052,0.3120122807017543,0,Low,16.31884,0.27517223
Male,0,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.55,5012.35,0,6,1,6,3,1,0.0,0.2083333333333333,0.7541052631578947,0.2133210526315789,0,Low,7.2480135,0.19461039
Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.5,2728.6,1,3,2,3,3,1,0.3,0.4305555555555556,0.56,0.3911666666666666,1,Medium,20.369276,0.06328851
Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,2093.4,0,1,2,1,3,1,1.0,0.625,0.6408421052631579,0.8156684210526316,0,Medium,25.998562,0.08780387
Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,0,1,3,1,3,0,1.0,0.8194444444444444,0.6778947368421052,0.8814122807017544,0,High,38.013405,0.2116386
Male,0,No,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.45,106.85,1,2,5,2,2,1,1.0,0.9583333333333334,0.2985263157894737,0.8472052631578947,0,High,34.259243,0.031125337
Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,1343.4,0,0,1,0,1,0,0.3,0.0694444444444444,0.1730526315789473,0.2054438596491228,0,Low,11.9724045,0.11577377
Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,130.1,1,1,5,1,2,0,1.0,0.9583333333333334,0.4202105263157895,0.8715421052631579,1,High,27.192095,0.19243792
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,0,4,1,4,4,1,0.0,0.1111111111111111,0.8875789473684211,0.2108491228070176,0,Low,17.523901,0.26182947
Male,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.75,1022.5,0,2,2,2,2,1,1.0,0.6388888888888888,0.3010526315789473,0.7518771929824561,0,Medium,20.340864,0.15581529
Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,3691.2,0,3,2,3,4,0,1.0,0.4722222222222222,0.8008421052631578,0.8018350877192981,0,Medium,26.589943,0.12687784
Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,486.2,0,0,3,0,1,0,0.3,0.6805555555555556,0.1625263157894736,0.3866719298245614,1,Medium,13.440481,0.09305522
Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,1,4,2,4,4,1,1.0,0.4444444444444444,0.88,0.8093333333333333,1,Medium,43.22816,0.0997158
Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.1,4685.55,0,6,1,6,3,0,0.0,0.0,0.5313684210526316,0.1062736842105263,0,Low,19.347996,-0.009739667
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,1,0,5,0,3,0,1.0,0.9583333333333334,0.632,0.9139,1,High,36.326935,0.15868118
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.0,1917.1,1,1,3,1,3,0,1.0,0.6805555555555556,0.6821052631578948,0.8405877192982456,1,High,36.71118,0.2966166
Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,1,0,5,0,3,0,1.0,0.9861111111111112,0.6269473684210527,0.921222807017544,1,High,60.179565,0.13918388
Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.4,272.15,1,3,5,3,3,1,1.0,0.9444444444444444,0.5086315789473684,0.885059649122807,1,High,26.091799,-0.013366491
Female,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,5150.55,0,5,1,5,3,0,0.0,0.1388888888888888,0.7153684210526317,0.1847403508771929,0,Low,9.63879,0.096771926
Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.4,3756.4,0,3,2,3,4,0,1.0,0.4444444444444444,0.7865263157894737,0.790638596491228,0,Medium,19.672615,0.26200533
Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,3645.75,0,2,2,2,3,1,1.0,0.4305555555555556,0.7511578947368421,0.7793982456140351,0,Medium,28.475723,0.20589204
Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.2,2874.45,0,2,2,2,3,1,1.0,0.5277777777777778,0.7174736842105264,0.8018280701754386,0,Medium,27.30121,0.31310278
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.95,49.95,0,1,5,1,2,0,1.0,0.9861111111111112,0.4206315789473684,0.8799596491228071,1,High,39.516407,0.101824164
Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1020.75,0,0,1,0,1,0,0.0,0.2916666666666666,0.1738947368421052,0.122278947368421,0,Low,10.854309,0.08333388
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.65,70.65,1,0,5,0,3,0,1.0,0.9861111111111112,0.5949473684210527,0.914822807017544,0,High,48.12375,0.36442026
Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,826.0,0,0,2,0,1,1,0.0,0.4583333333333333,0.1696842105263157,0.1714368421052631,0,Low,8.223059,0.065492384
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.2,239.0,0,0,4,0,1,1,1.0,0.8333333333333334,0.1616842105263158,0.7823368421052631,0,Medium,8.757971,0.09704283
Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,59.8,727.8,1,2,4,2,2,1,0.3,0.8333333333333334,0.503578947368421,0.5007157894736842,0,Medium,15.159652,0.04270129
Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.95,7544.3,0,4,1,4,4,1,0.3,0.0,0.8837894736842106,0.3267578947368421,0,Low,15.951239,0.040281594
Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.5,6479.4,0,4,1,4,4,1,1.0,0.125,0.871578947368421,0.7118157894736842,0,Medium,24.378923,0.27451757
Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.8,3626.35,0,2,2,2,3,1,1.0,0.3888888888888888,0.7141052631578947,0.7594877192982457,0,Medium,18.3018,0.34868145
Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.05,1679.4,0,3,3,3,4,0,1.0,0.75,0.8004210526315789,0.8850842105263158,0,High,25.602726,0.23426962
Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.2,403.35,1,0,4,0,2,0,1.0,0.875,0.3722105263157895,0.8369421052631578,1,High,22.090445,0.28468588
Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,73.35,931.55,0,4,3,4,3,1,1.0,0.8194444444444444,0.6176842105263157,0.8693701754385965,0,High,17.644375,0.135376
Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.1,4326.25,0,3,1,3,3,0,0.0,0.0555555555555555,0.5397894736842105,0.1246245614035087,0,Low,8.552533,0.09443155
Female,1,No,No,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.4,263.05,0,2,5,2,2,0,1.0,0.9166666666666666,0.3738947368421052,0.849778947368421,0,High,37.024094,0.0057609677
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,39.25,0,0,5,0,1,1,1.0,0.9722222222222222,0.1688421052631579,0.8254350877192982,0,Medium,17.173286,0.15498987
Male,1,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),60.0,3316.1,0,2,1,2,2,0,0.3,0.2361111111111111,0.5052631578947369,0.3218859649122807,0,Low,16.542532,0.044480324
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,75.75,1,0,5,0,3,1,1.0,0.9861111111111112,0.6378947368421053,0.9234122807017544,0,High,53.871613,0.16027412
Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.5,2625.25,0,0,2,0,3,1,1.0,0.4722222222222222,0.5852631578947368,0.758719298245614,0,Medium,21.86163,0.18182522
Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.95,6886.25,1,4,1,4,4,0,1.0,0.0694444444444444,0.8669473684210527,0.6942228070175439,1,Medium,22.80925,0.54318494
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,0,1,3,1,3,1,1.0,0.7361111111111112,0.6627368421052632,0.853380701754386,0,High,28.965193,0.09648284
Female,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.65,743.3,0,5,4,5,3,0,0.3,0.8333333333333334,0.5107368421052632,0.5021473684210527,0,Medium,12.469741,0.19045858
Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.15,1419.4,0,0,1,0,1,0,0.0,0.0,0.1781052631578947,0.0356210526315789,0,Low,11.936417,0.2616753
Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,84.8,1990.5,0,5,3,5,3,1,0.3,0.6666666666666667,0.7141052631578947,0.4928210526315789,0,Medium,15.829566,0.22744411
